id	nb_de	valeur_1	valeur_2	valeur_3	valeur_4	valeur_5	valeur_6
50385	5	3	6	2	4	3	0
50386	5	3	6	2	4	4	0
50387	5	3	6	2	4	5	0
50388	5	3	6	2	4	6	0
50389	5	3	6	2	5	1	0
50390	5	3	6	2	5	2	0
50391	5	3	6	2	5	3	0
50392	5	3	6	2	5	4	0
50393	5	3	6	2	5	5	0
50394	5	3	6	2	5	6	0
50395	5	3	6	2	6	1	0
50396	5	3	6	2	6	2	0
50397	5	3	6	2	6	3	0
50398	5	3	6	2	6	4	0
50399	5	3	6	2	6	5	0
50400	5	3	6	2	6	6	0
50401	5	3	6	3	1	1	0
50402	5	3	6	3	1	2	0
50403	5	3	6	3	1	3	0
50404	5	3	6	3	1	4	0
50405	5	3	6	3	1	5	0
50406	5	3	6	3	1	6	0
50407	5	3	6	3	2	1	0
50408	5	3	6	3	2	2	0
50409	5	3	6	3	2	3	0
50410	5	3	6	3	2	4	0
50411	5	3	6	3	2	5	0
50412	5	3	6	3	2	6	0
50413	5	3	6	3	3	1	0
50414	5	3	6	3	3	2	0
50415	5	3	6	3	3	3	0
50416	5	3	6	3	3	4	0
50417	5	3	6	3	3	5	0
50418	5	3	6	3	3	6	0
50419	5	3	6	3	4	1	0
50420	5	3	6	3	4	2	0
50421	5	3	6	3	4	3	0
50422	5	3	6	3	4	4	0
50423	5	3	6	3	4	5	0
50424	5	3	6	3	4	6	0
50425	5	3	6	3	5	1	0
50426	5	3	6	3	5	2	0
50427	5	3	6	3	5	3	0
50428	5	3	6	3	5	4	0
50429	5	3	6	3	5	5	0
50430	5	3	6	3	5	6	0
50431	5	3	6	3	6	1	0
50432	5	3	6	3	6	2	0
50433	5	3	6	3	6	3	0
50434	5	3	6	3	6	4	0
50435	5	3	6	3	6	5	0
50436	5	3	6	3	6	6	0
50437	5	3	6	4	1	1	0
50438	5	3	6	4	1	2	0
50439	5	3	6	4	1	3	0
50440	5	3	6	4	1	4	0
50441	5	3	6	4	1	5	0
50442	5	3	6	4	1	6	0
50443	5	3	6	4	2	1	0
50444	5	3	6	4	2	2	0
50445	5	3	6	4	2	3	0
50446	5	3	6	4	2	4	0
50447	5	3	6	4	2	5	0
50448	5	3	6	4	2	6	0
50449	5	3	6	4	3	1	0
50450	5	3	6	4	3	2	0
50451	5	3	6	4	3	3	0
50452	5	3	6	4	3	4	0
50453	5	3	6	4	3	5	0
50454	5	3	6	4	3	6	0
50455	5	3	6	4	4	1	0
50456	5	3	6	4	4	2	0
50457	5	3	6	4	4	3	0
50458	5	3	6	4	4	4	0
50459	5	3	6	4	4	5	0
50460	5	3	6	4	4	6	0
50461	5	3	6	4	5	1	0
50462	5	3	6	4	5	2	0
50463	5	3	6	4	5	3	0
50464	5	3	6	4	5	4	0
50465	5	3	6	4	5	5	0
50466	5	3	6	4	5	6	0
50467	5	3	6	4	6	1	0
50468	5	3	6	4	6	2	0
50469	5	3	6	4	6	3	0
50470	5	3	6	4	6	4	0
50471	5	3	6	4	6	5	0
50472	5	3	6	4	6	6	0
50473	5	3	6	5	1	1	0
50474	5	3	6	5	1	2	0
50475	5	3	6	5	1	3	0
50476	5	3	6	5	1	4	0
50477	5	3	6	5	1	5	0
50478	5	3	6	5	1	6	0
50479	5	3	6	5	2	1	0
50480	5	3	6	5	2	2	0
50481	5	3	6	5	2	3	0
50482	5	3	6	5	2	4	0
50483	5	3	6	5	2	5	0
50484	5	3	6	5	2	6	0
50485	5	3	6	5	3	1	0
50486	5	3	6	5	3	2	0
50487	5	3	6	5	3	3	0
50488	5	3	6	5	3	4	0
50489	5	3	6	5	3	5	0
50490	5	3	6	5	3	6	0
50491	5	3	6	5	4	1	0
50492	5	3	6	5	4	2	0
50493	5	3	6	5	4	3	0
50494	5	3	6	5	4	4	0
50495	5	3	6	5	4	5	0
50496	5	3	6	5	4	6	0
50497	5	3	6	5	5	1	0
50498	5	3	6	5	5	2	0
50499	5	3	6	5	5	3	0
50500	5	3	6	5	5	4	0
50501	5	3	6	5	5	5	0
50502	5	3	6	5	5	6	0
50503	5	3	6	5	6	1	0
50504	5	3	6	5	6	2	0
50505	5	3	6	5	6	3	0
50506	5	3	6	5	6	4	0
50507	5	3	6	5	6	5	0
50508	5	3	6	5	6	6	0
50509	5	3	6	6	1	1	0
50510	5	3	6	6	1	2	0
50511	5	3	6	6	1	3	0
50512	5	3	6	6	1	4	0
50513	5	3	6	6	1	5	0
50514	5	3	6	6	1	6	0
50515	5	3	6	6	2	1	0
50516	5	3	6	6	2	2	0
50517	5	3	6	6	2	3	0
50518	5	3	6	6	2	4	0
50519	5	3	6	6	2	5	0
50520	5	3	6	6	2	6	0
50521	5	3	6	6	3	1	0
50522	5	3	6	6	3	2	0
50523	5	3	6	6	3	3	0
50524	5	3	6	6	3	4	0
50525	5	3	6	6	3	5	0
50526	5	3	6	6	3	6	0
50527	5	3	6	6	4	1	0
50528	5	3	6	6	4	2	0
50529	5	3	6	6	4	3	0
50530	5	3	6	6	4	4	0
50531	5	3	6	6	4	5	0
50532	5	3	6	6	4	6	0
50533	5	3	6	6	5	1	0
50534	5	3	6	6	5	2	0
50535	5	3	6	6	5	3	0
50536	5	3	6	6	5	4	0
50537	5	3	6	6	5	5	0
50538	5	3	6	6	5	6	0
50539	5	3	6	6	6	1	0
50540	5	3	6	6	6	2	0
50541	5	3	6	6	6	3	0
50542	5	3	6	6	6	4	0
50543	5	3	6	6	6	5	0
50544	5	3	6	6	6	6	0
50545	5	4	1	1	1	1	0
50546	5	4	1	1	1	2	0
50547	5	4	1	1	1	3	0
50548	5	4	1	1	1	4	0
50549	5	4	1	1	1	5	0
50550	5	4	1	1	1	6	0
50551	5	4	1	1	2	1	0
50552	5	4	1	1	2	2	0
50553	5	4	1	1	2	3	0
50554	5	4	1	1	2	4	0
50555	5	4	1	1	2	5	0
50556	5	4	1	1	2	6	0
50557	5	4	1	1	3	1	0
50558	5	4	1	1	3	2	0
50559	5	4	1	1	3	3	0
50560	5	4	1	1	3	4	0
50561	5	4	1	1	3	5	0
50562	5	4	1	1	3	6	0
50563	5	4	1	1	4	1	0
50564	5	4	1	1	4	2	0
50565	5	4	1	1	4	3	0
50566	5	4	1	1	4	4	0
50567	5	4	1	1	4	5	0
50568	5	4	1	1	4	6	0
50569	5	4	1	1	5	1	0
50570	5	4	1	1	5	2	0
50571	5	4	1	1	5	3	0
50572	5	4	1	1	5	4	0
50573	5	4	1	1	5	5	0
50574	5	4	1	1	5	6	0
50575	5	4	1	1	6	1	0
50576	5	4	1	1	6	2	0
50577	5	4	1	1	6	3	0
50578	5	4	1	1	6	4	0
50579	5	4	1	1	6	5	0
50580	5	4	1	1	6	6	0
50581	5	4	1	2	1	1	0
50582	5	4	1	2	1	2	0
50583	5	4	1	2	1	3	0
50584	5	4	1	2	1	4	0
50585	5	4	1	2	1	5	0
50586	5	4	1	2	1	6	0
50587	5	4	1	2	2	1	0
50588	5	4	1	2	2	2	0
50589	5	4	1	2	2	3	0
50590	5	4	1	2	2	4	0
50591	5	4	1	2	2	5	0
50592	5	4	1	2	2	6	0
50593	5	4	1	2	3	1	0
50594	5	4	1	2	3	2	0
50595	5	4	1	2	3	3	0
50596	5	4	1	2	3	4	0
50597	5	4	1	2	3	5	0
50598	5	4	1	2	3	6	0
50599	5	4	1	2	4	1	0
50600	5	4	1	2	4	2	0
50601	5	4	1	2	4	3	0
50602	5	4	1	2	4	4	0
50603	5	4	1	2	4	5	0
50604	5	4	1	2	4	6	0
50605	5	4	1	2	5	1	0
50606	5	4	1	2	5	2	0
50607	5	4	1	2	5	3	0
50608	5	4	1	2	5	4	0
50609	5	4	1	2	5	5	0
50610	5	4	1	2	5	6	0
50611	5	4	1	2	6	1	0
50612	5	4	1	2	6	2	0
50613	5	4	1	2	6	3	0
50614	5	4	1	2	6	4	0
50615	5	4	1	2	6	5	0
50616	5	4	1	2	6	6	0
50617	5	4	1	3	1	1	0
50618	5	4	1	3	1	2	0
50619	5	4	1	3	1	3	0
50620	5	4	1	3	1	4	0
50621	5	4	1	3	1	5	0
50622	5	4	1	3	1	6	0
50623	5	4	1	3	2	1	0
50624	5	4	1	3	2	2	0
50625	5	4	1	3	2	3	0
50626	5	4	1	3	2	4	0
50627	5	4	1	3	2	5	0
50628	5	4	1	3	2	6	0
50629	5	4	1	3	3	1	0
50630	5	4	1	3	3	2	0
50631	5	4	1	3	3	3	0
50632	5	4	1	3	3	4	0
50633	5	4	1	3	3	5	0
50634	5	4	1	3	3	6	0
50635	5	4	1	3	4	1	0
50636	5	4	1	3	4	2	0
50637	5	4	1	3	4	3	0
50638	5	4	1	3	4	4	0
50639	5	4	1	3	4	5	0
50640	5	4	1	3	4	6	0
50641	5	4	1	3	5	1	0
50642	5	4	1	3	5	2	0
50643	5	4	1	3	5	3	0
50644	5	4	1	3	5	4	0
50645	5	4	1	3	5	5	0
50646	5	4	1	3	5	6	0
50647	5	4	1	3	6	1	0
50648	5	4	1	3	6	2	0
50649	5	4	1	3	6	3	0
50650	5	4	1	3	6	4	0
50651	5	4	1	3	6	5	0
50652	5	4	1	3	6	6	0
50653	5	4	1	4	1	1	0
50654	5	4	1	4	1	2	0
50655	5	4	1	4	1	3	0
50656	5	4	1	4	1	4	0
50657	5	4	1	4	1	5	0
50658	5	4	1	4	1	6	0
50659	5	4	1	4	2	1	0
50660	5	4	1	4	2	2	0
50661	5	4	1	4	2	3	0
50662	5	4	1	4	2	4	0
50663	5	4	1	4	2	5	0
50664	5	4	1	4	2	6	0
50665	5	4	1	4	3	1	0
50666	5	4	1	4	3	2	0
50667	5	4	1	4	3	3	0
50668	5	4	1	4	3	4	0
50669	5	4	1	4	3	5	0
50670	5	4	1	4	3	6	0
50671	5	4	1	4	4	1	0
50672	5	4	1	4	4	2	0
50673	5	4	1	4	4	3	0
50674	5	4	1	4	4	4	0
50675	5	4	1	4	4	5	0
50676	5	4	1	4	4	6	0
50677	5	4	1	4	5	1	0
50678	5	4	1	4	5	2	0
50679	5	4	1	4	5	3	0
50680	5	4	1	4	5	4	0
50681	5	4	1	4	5	5	0
50682	5	4	1	4	5	6	0
50683	5	4	1	4	6	1	0
50684	5	4	1	4	6	2	0
50685	5	4	1	4	6	3	0
50686	5	4	1	4	6	4	0
50687	5	4	1	4	6	5	0
50688	5	4	1	4	6	6	0
50689	5	4	1	5	1	1	0
50690	5	4	1	5	1	2	0
50691	5	4	1	5	1	3	0
50692	5	4	1	5	1	4	0
50693	5	4	1	5	1	5	0
50694	5	4	1	5	1	6	0
50695	5	4	1	5	2	1	0
50696	5	4	1	5	2	2	0
50697	5	4	1	5	2	3	0
50698	5	4	1	5	2	4	0
50699	5	4	1	5	2	5	0
50700	5	4	1	5	2	6	0
50701	5	4	1	5	3	1	0
50702	5	4	1	5	3	2	0
50703	5	4	1	5	3	3	0
50704	5	4	1	5	3	4	0
50705	5	4	1	5	3	5	0
50706	5	4	1	5	3	6	0
50707	5	4	1	5	4	1	0
50708	5	4	1	5	4	2	0
50709	5	4	1	5	4	3	0
50710	5	4	1	5	4	4	0
50711	5	4	1	5	4	5	0
50712	5	4	1	5	4	6	0
50713	5	4	1	5	5	1	0
50714	5	4	1	5	5	2	0
50715	5	4	1	5	5	3	0
50716	5	4	1	5	5	4	0
50717	5	4	1	5	5	5	0
50718	5	4	1	5	5	6	0
50719	5	4	1	5	6	1	0
50720	5	4	1	5	6	2	0
50721	5	4	1	5	6	3	0
50722	5	4	1	5	6	4	0
50723	5	4	1	5	6	5	0
50724	5	4	1	5	6	6	0
50725	5	4	1	6	1	1	0
50726	5	4	1	6	1	2	0
50727	5	4	1	6	1	3	0
50728	5	4	1	6	1	4	0
50729	5	4	1	6	1	5	0
50730	5	4	1	6	1	6	0
50731	5	4	1	6	2	1	0
50732	5	4	1	6	2	2	0
50733	5	4	1	6	2	3	0
50734	5	4	1	6	2	4	0
50735	5	4	1	6	2	5	0
50736	5	4	1	6	2	6	0
50737	5	4	1	6	3	1	0
50738	5	4	1	6	3	2	0
50739	5	4	1	6	3	3	0
50740	5	4	1	6	3	4	0
50741	5	4	1	6	3	5	0
50742	5	4	1	6	3	6	0
50743	5	4	1	6	4	1	0
50744	5	4	1	6	4	2	0
50745	5	4	1	6	4	3	0
50746	5	4	1	6	4	4	0
50747	5	4	1	6	4	5	0
50748	5	4	1	6	4	6	0
50749	5	4	1	6	5	1	0
50750	5	4	1	6	5	2	0
50751	5	4	1	6	5	3	0
50752	5	4	1	6	5	4	0
50753	5	4	1	6	5	5	0
50754	5	4	1	6	5	6	0
50755	5	4	1	6	6	1	0
50756	5	4	1	6	6	2	0
50757	5	4	1	6	6	3	0
50758	5	4	1	6	6	4	0
50759	5	4	1	6	6	5	0
50760	5	4	1	6	6	6	0
50761	5	4	2	1	1	1	0
50762	5	4	2	1	1	2	0
50763	5	4	2	1	1	3	0
50764	5	4	2	1	1	4	0
50765	5	4	2	1	1	5	0
50766	5	4	2	1	1	6	0
50767	5	4	2	1	2	1	0
50768	5	4	2	1	2	2	0
50769	5	4	2	1	2	3	0
50770	5	4	2	1	2	4	0
50771	5	4	2	1	2	5	0
50772	5	4	2	1	2	6	0
50773	5	4	2	1	3	1	0
50774	5	4	2	1	3	2	0
50775	5	4	2	1	3	3	0
50776	5	4	2	1	3	4	0
50777	5	4	2	1	3	5	0
50778	5	4	2	1	3	6	0
50779	5	4	2	1	4	1	0
50780	5	4	2	1	4	2	0
50781	5	4	2	1	4	3	0
50782	5	4	2	1	4	4	0
50783	5	4	2	1	4	5	0
50784	5	4	2	1	4	6	0
50785	5	4	2	1	5	1	0
50786	5	4	2	1	5	2	0
50787	5	4	2	1	5	3	0
50788	5	4	2	1	5	4	0
50789	5	4	2	1	5	5	0
50790	5	4	2	1	5	6	0
50791	5	4	2	1	6	1	0
50792	5	4	2	1	6	2	0
50793	5	4	2	1	6	3	0
50794	5	4	2	1	6	4	0
50795	5	4	2	1	6	5	0
50796	5	4	2	1	6	6	0
50797	5	4	2	2	1	1	0
50798	5	4	2	2	1	2	0
50799	5	4	2	2	1	3	0
50800	5	4	2	2	1	4	0
50801	5	4	2	2	1	5	0
50802	5	4	2	2	1	6	0
50803	5	4	2	2	2	1	0
50804	5	4	2	2	2	2	0
50805	5	4	2	2	2	3	0
50806	5	4	2	2	2	4	0
50807	5	4	2	2	2	5	0
50808	5	4	2	2	2	6	0
50809	5	4	2	2	3	1	0
50810	5	4	2	2	3	2	0
50811	5	4	2	2	3	3	0
50812	5	4	2	2	3	4	0
50813	5	4	2	2	3	5	0
50814	5	4	2	2	3	6	0
50815	5	4	2	2	4	1	0
50816	5	4	2	2	4	2	0
50817	5	4	2	2	4	3	0
50818	5	4	2	2	4	4	0
50819	5	4	2	2	4	5	0
50820	5	4	2	2	4	6	0
50821	5	4	2	2	5	1	0
50822	5	4	2	2	5	2	0
50823	5	4	2	2	5	3	0
50824	5	4	2	2	5	4	0
50825	5	4	2	2	5	5	0
50826	5	4	2	2	5	6	0
50827	5	4	2	2	6	1	0
50828	5	4	2	2	6	2	0
50829	5	4	2	2	6	3	0
50830	5	4	2	2	6	4	0
50831	5	4	2	2	6	5	0
50832	5	4	2	2	6	6	0
50833	5	4	2	3	1	1	0
50834	5	4	2	3	1	2	0
50835	5	4	2	3	1	3	0
50836	5	4	2	3	1	4	0
50837	5	4	2	3	1	5	0
50838	5	4	2	3	1	6	0
50839	5	4	2	3	2	1	0
50840	5	4	2	3	2	2	0
50841	5	4	2	3	2	3	0
50842	5	4	2	3	2	4	0
50843	5	4	2	3	2	5	0
50844	5	4	2	3	2	6	0
50845	5	4	2	3	3	1	0
50846	5	4	2	3	3	2	0
50847	5	4	2	3	3	3	0
50848	5	4	2	3	3	4	0
50849	5	4	2	3	3	5	0
50850	5	4	2	3	3	6	0
50851	5	4	2	3	4	1	0
50852	5	4	2	3	4	2	0
50853	5	4	2	3	4	3	0
50854	5	4	2	3	4	4	0
50855	5	4	2	3	4	5	0
50856	5	4	2	3	4	6	0
50857	5	4	2	3	5	1	0
50858	5	4	2	3	5	2	0
50859	5	4	2	3	5	3	0
50860	5	4	2	3	5	4	0
50861	5	4	2	3	5	5	0
50862	5	4	2	3	5	6	0
50863	5	4	2	3	6	1	0
50864	5	4	2	3	6	2	0
50865	5	4	2	3	6	3	0
50866	5	4	2	3	6	4	0
50867	5	4	2	3	6	5	0
50868	5	4	2	3	6	6	0
50869	5	4	2	4	1	1	0
50870	5	4	2	4	1	2	0
50871	5	4	2	4	1	3	0
50872	5	4	2	4	1	4	0
50873	5	4	2	4	1	5	0
50874	5	4	2	4	1	6	0
50875	5	4	2	4	2	1	0
50876	5	4	2	4	2	2	0
50877	5	4	2	4	2	3	0
50878	5	4	2	4	2	4	0
50879	5	4	2	4	2	5	0
50880	5	4	2	4	2	6	0
50881	5	4	2	4	3	1	0
50882	5	4	2	4	3	2	0
50883	5	4	2	4	3	3	0
50884	5	4	2	4	3	4	0
50885	5	4	2	4	3	5	0
50886	5	4	2	4	3	6	0
50887	5	4	2	4	4	1	0
50888	5	4	2	4	4	2	0
50889	5	4	2	4	4	3	0
50890	5	4	2	4	4	4	0
50891	5	4	2	4	4	5	0
50892	5	4	2	4	4	6	0
50893	5	4	2	4	5	1	0
50894	5	4	2	4	5	2	0
50895	5	4	2	4	5	3	0
50896	5	4	2	4	5	4	0
50897	5	4	2	4	5	5	0
50898	5	4	2	4	5	6	0
50899	5	4	2	4	6	1	0
50900	5	4	2	4	6	2	0
50901	5	4	2	4	6	3	0
50902	5	4	2	4	6	4	0
50903	5	4	2	4	6	5	0
50904	5	4	2	4	6	6	0
50905	5	4	2	5	1	1	0
50906	5	4	2	5	1	2	0
50907	5	4	2	5	1	3	0
50908	5	4	2	5	1	4	0
50909	5	4	2	5	1	5	0
50910	5	4	2	5	1	6	0
50911	5	4	2	5	2	1	0
50912	5	4	2	5	2	2	0
50913	5	4	2	5	2	3	0
50914	5	4	2	5	2	4	0
50915	5	4	2	5	2	5	0
50916	5	4	2	5	2	6	0
50917	5	4	2	5	3	1	0
50918	5	4	2	5	3	2	0
50919	5	4	2	5	3	3	0
50920	5	4	2	5	3	4	0
50921	5	4	2	5	3	5	0
50922	5	4	2	5	3	6	0
50923	5	4	2	5	4	1	0
50924	5	4	2	5	4	2	0
50925	5	4	2	5	4	3	0
50926	5	4	2	5	4	4	0
50927	5	4	2	5	4	5	0
50928	5	4	2	5	4	6	0
50929	5	4	2	5	5	1	0
50930	5	4	2	5	5	2	0
50931	5	4	2	5	5	3	0
50932	5	4	2	5	5	4	0
50933	5	4	2	5	5	5	0
50934	5	4	2	5	5	6	0
50935	5	4	2	5	6	1	0
50936	5	4	2	5	6	2	0
50937	5	4	2	5	6	3	0
50938	5	4	2	5	6	4	0
50939	5	4	2	5	6	5	0
50940	5	4	2	5	6	6	0
50941	5	4	2	6	1	1	0
50942	5	4	2	6	1	2	0
50943	5	4	2	6	1	3	0
50944	5	4	2	6	1	4	0
50945	5	4	2	6	1	5	0
50946	5	4	2	6	1	6	0
50947	5	4	2	6	2	1	0
50948	5	4	2	6	2	2	0
50949	5	4	2	6	2	3	0
50950	5	4	2	6	2	4	0
50951	5	4	2	6	2	5	0
50952	5	4	2	6	2	6	0
50953	5	4	2	6	3	1	0
50954	5	4	2	6	3	2	0
50955	5	4	2	6	3	3	0
50956	5	4	2	6	3	4	0
50957	5	4	2	6	3	5	0
50958	5	4	2	6	3	6	0
50959	5	4	2	6	4	1	0
50960	5	4	2	6	4	2	0
50961	5	4	2	6	4	3	0
50962	5	4	2	6	4	4	0
50963	5	4	2	6	4	5	0
50964	5	4	2	6	4	6	0
50965	5	4	2	6	5	1	0
50966	5	4	2	6	5	2	0
50967	5	4	2	6	5	3	0
50968	5	4	2	6	5	4	0
50969	5	4	2	6	5	5	0
50970	5	4	2	6	5	6	0
50971	5	4	2	6	6	1	0
50972	5	4	2	6	6	2	0
50973	5	4	2	6	6	3	0
50974	5	4	2	6	6	4	0
50975	5	4	2	6	6	5	0
50976	5	4	2	6	6	6	0
50977	5	4	3	1	1	1	0
50978	5	4	3	1	1	2	0
50979	5	4	3	1	1	3	0
50980	5	4	3	1	1	4	0
50981	5	4	3	1	1	5	0
50982	5	4	3	1	1	6	0
50983	5	4	3	1	2	1	0
50984	5	4	3	1	2	2	0
50985	5	4	3	1	2	3	0
50986	5	4	3	1	2	4	0
50987	5	4	3	1	2	5	0
50988	5	4	3	1	2	6	0
50989	5	4	3	1	3	1	0
50990	5	4	3	1	3	2	0
50991	5	4	3	1	3	3	0
50992	5	4	3	1	3	4	0
50993	5	4	3	1	3	5	0
50994	5	4	3	1	3	6	0
50995	5	4	3	1	4	1	0
50996	5	4	3	1	4	2	0
50997	5	4	3	1	4	3	0
50998	5	4	3	1	4	4	0
50999	5	4	3	1	4	5	0
51000	5	4	3	1	4	6	0
51001	5	4	3	1	5	1	0
51002	5	4	3	1	5	2	0
51003	5	4	3	1	5	3	0
51004	5	4	3	1	5	4	0
51005	5	4	3	1	5	5	0
51006	5	4	3	1	5	6	0
51007	5	4	3	1	6	1	0
51008	5	4	3	1	6	2	0
51009	5	4	3	1	6	3	0
51010	5	4	3	1	6	4	0
51011	5	4	3	1	6	5	0
51012	5	4	3	1	6	6	0
51013	5	4	3	2	1	1	0
51014	5	4	3	2	1	2	0
51015	5	4	3	2	1	3	0
51016	5	4	3	2	1	4	0
51017	5	4	3	2	1	5	0
51018	5	4	3	2	1	6	0
51019	5	4	3	2	2	1	0
51020	5	4	3	2	2	2	0
51021	5	4	3	2	2	3	0
51022	5	4	3	2	2	4	0
51023	5	4	3	2	2	5	0
51024	5	4	3	2	2	6	0
51025	5	4	3	2	3	1	0
51026	5	4	3	2	3	2	0
51027	5	4	3	2	3	3	0
51028	5	4	3	2	3	4	0
51029	5	4	3	2	3	5	0
51030	5	4	3	2	3	6	0
51031	5	4	3	2	4	1	0
51032	5	4	3	2	4	2	0
51033	5	4	3	2	4	3	0
51034	5	4	3	2	4	4	0
51035	5	4	3	2	4	5	0
51036	5	4	3	2	4	6	0
51037	5	4	3	2	5	1	0
51038	5	4	3	2	5	2	0
51039	5	4	3	2	5	3	0
51040	5	4	3	2	5	4	0
51041	5	4	3	2	5	5	0
51042	5	4	3	2	5	6	0
51043	5	4	3	2	6	1	0
51044	5	4	3	2	6	2	0
51045	5	4	3	2	6	3	0
51046	5	4	3	2	6	4	0
51047	5	4	3	2	6	5	0
51048	5	4	3	2	6	6	0
51049	5	4	3	3	1	1	0
51050	5	4	3	3	1	2	0
51051	5	4	3	3	1	3	0
51052	5	4	3	3	1	4	0
51053	5	4	3	3	1	5	0
51054	5	4	3	3	1	6	0
51055	5	4	3	3	2	1	0
51056	5	4	3	3	2	2	0
51057	5	4	3	3	2	3	0
51058	5	4	3	3	2	4	0
51059	5	4	3	3	2	5	0
51060	5	4	3	3	2	6	0
51061	5	4	3	3	3	1	0
51062	5	4	3	3	3	2	0
51063	5	4	3	3	3	3	0
51064	5	4	3	3	3	4	0
51065	5	4	3	3	3	5	0
51066	5	4	3	3	3	6	0
51067	5	4	3	3	4	1	0
51068	5	4	3	3	4	2	0
51069	5	4	3	3	4	3	0
51070	5	4	3	3	4	4	0
51071	5	4	3	3	4	5	0
51072	5	4	3	3	4	6	0
51073	5	4	3	3	5	1	0
51074	5	4	3	3	5	2	0
51075	5	4	3	3	5	3	0
51076	5	4	3	3	5	4	0
51077	5	4	3	3	5	5	0
51078	5	4	3	3	5	6	0
51079	5	4	3	3	6	1	0
51080	5	4	3	3	6	2	0
51081	5	4	3	3	6	3	0
51082	5	4	3	3	6	4	0
51083	5	4	3	3	6	5	0
51084	5	4	3	3	6	6	0
51085	5	4	3	4	1	1	0
51086	5	4	3	4	1	2	0
51087	5	4	3	4	1	3	0
51088	5	4	3	4	1	4	0
51089	5	4	3	4	1	5	0
51090	5	4	3	4	1	6	0
51091	5	4	3	4	2	1	0
51092	5	4	3	4	2	2	0
51093	5	4	3	4	2	3	0
51094	5	4	3	4	2	4	0
51095	5	4	3	4	2	5	0
51096	5	4	3	4	2	6	0
51097	5	4	3	4	3	1	0
51098	5	4	3	4	3	2	0
51099	5	4	3	4	3	3	0
51100	5	4	3	4	3	4	0
51101	5	4	3	4	3	5	0
51102	5	4	3	4	3	6	0
51103	5	4	3	4	4	1	0
51104	5	4	3	4	4	2	0
51105	5	4	3	4	4	3	0
51106	5	4	3	4	4	4	0
51107	5	4	3	4	4	5	0
51108	5	4	3	4	4	6	0
51109	5	4	3	4	5	1	0
51110	5	4	3	4	5	2	0
51111	5	4	3	4	5	3	0
51112	5	4	3	4	5	4	0
51113	5	4	3	4	5	5	0
51114	5	4	3	4	5	6	0
51115	5	4	3	4	6	1	0
51116	5	4	3	4	6	2	0
51117	5	4	3	4	6	3	0
51118	5	4	3	4	6	4	0
51119	5	4	3	4	6	5	0
51120	5	4	3	4	6	6	0
51121	5	4	3	5	1	1	0
51122	5	4	3	5	1	2	0
51123	5	4	3	5	1	3	0
51124	5	4	3	5	1	4	0
51125	5	4	3	5	1	5	0
51126	5	4	3	5	1	6	0
51127	5	4	3	5	2	1	0
51128	5	4	3	5	2	2	0
51129	5	4	3	5	2	3	0
51130	5	4	3	5	2	4	0
51131	5	4	3	5	2	5	0
51132	5	4	3	5	2	6	0
51133	5	4	3	5	3	1	0
51134	5	4	3	5	3	2	0
51135	5	4	3	5	3	3	0
51136	5	4	3	5	3	4	0
51137	5	4	3	5	3	5	0
51138	5	4	3	5	3	6	0
51139	5	4	3	5	4	1	0
51140	5	4	3	5	4	2	0
51141	5	4	3	5	4	3	0
51142	5	4	3	5	4	4	0
51143	5	4	3	5	4	5	0
51144	5	4	3	5	4	6	0
51145	5	4	3	5	5	1	0
51146	5	4	3	5	5	2	0
51147	5	4	3	5	5	3	0
51148	5	4	3	5	5	4	0
51149	5	4	3	5	5	5	0
51150	5	4	3	5	5	6	0
51151	5	4	3	5	6	1	0
51152	5	4	3	5	6	2	0
51153	5	4	3	5	6	3	0
51154	5	4	3	5	6	4	0
51155	5	4	3	5	6	5	0
51156	5	4	3	5	6	6	0
51157	5	4	3	6	1	1	0
51158	5	4	3	6	1	2	0
51159	5	4	3	6	1	3	0
51160	5	4	3	6	1	4	0
51161	5	4	3	6	1	5	0
51162	5	4	3	6	1	6	0
51163	5	4	3	6	2	1	0
51164	5	4	3	6	2	2	0
51165	5	4	3	6	2	3	0
51166	5	4	3	6	2	4	0
51167	5	4	3	6	2	5	0
51168	5	4	3	6	2	6	0
51169	5	4	3	6	3	1	0
51170	5	4	3	6	3	2	0
51171	5	4	3	6	3	3	0
51172	5	4	3	6	3	4	0
51173	5	4	3	6	3	5	0
51174	5	4	3	6	3	6	0
51175	5	4	3	6	4	1	0
51176	5	4	3	6	4	2	0
51177	5	4	3	6	4	3	0
51178	5	4	3	6	4	4	0
51179	5	4	3	6	4	5	0
51180	5	4	3	6	4	6	0
51181	5	4	3	6	5	1	0
51182	5	4	3	6	5	2	0
51183	5	4	3	6	5	3	0
51184	5	4	3	6	5	4	0
51185	5	4	3	6	5	5	0
51186	5	4	3	6	5	6	0
51187	5	4	3	6	6	1	0
51188	5	4	3	6	6	2	0
51189	5	4	3	6	6	3	0
51190	5	4	3	6	6	4	0
51191	5	4	3	6	6	5	0
51192	5	4	3	6	6	6	0
51193	5	4	4	1	1	1	0
51194	5	4	4	1	1	2	0
51195	5	4	4	1	1	3	0
51196	5	4	4	1	1	4	0
51197	5	4	4	1	1	5	0
51198	5	4	4	1	1	6	0
51199	5	4	4	1	2	1	0
51200	5	4	4	1	2	2	0
51201	5	4	4	1	2	3	0
51202	5	4	4	1	2	4	0
51203	5	4	4	1	2	5	0
51204	5	4	4	1	2	6	0
51205	5	4	4	1	3	1	0
